RTS_ID	TargetName	ProbeID	Negative
RTS0029685	IKZF1	43533	FALSE
RTS0029686	CRISP3	43534	FALSE
RTS0029687	SMYD5	43535	FALSE
RTS0029688	KLHL41	43536	FALSE
RTS0029689	RRAGB	43537	FALSE
RTS0029690	SIRPB1	43538	FALSE
RTS0029691	AKR1A1	43539	FALSE
RTS0029692	TLR6	43540	FALSE
RTS0029693	PKDREJ	43541	FALSE
RTS0029694	CCL26	43542	FALSE
RTS0029695	TRIM22	43543	FALSE
RTS0029696	AGFG2	43544	FALSE
RTS0029697	MICU1	43545	FALSE
RTS0029698	CACNG2	43546	FALSE
RTS0029699	CITED2	43547	FALSE
RTS0029700	SEMA3A	43548	FALSE
RTS0029702	IRF9	43549	FALSE
RTS0029703	BPNT1	43550	FALSE
RTS0029704	TUBB3	43551	FALSE
RTS0029705	TUBB4A	43552	FALSE
RTS0029706	TUBB4B	43553	FALSE
RTS0029707	SCML2	43554	FALSE
RTS0029708	CEPT1	43555	FALSE
RTS0029709	CORO2B	43556	FALSE
RTS0029710	NOD1	43557	FALSE
RTS0029711	PRG3	43558	FALSE
RTS0029712	DLC1	43559	FALSE
RTS0029713	ATP8A1	43560	FALSE
RTS0029715	PIAS3	43561	FALSE
RTS0029716	ST3GAL6	43562	FALSE
RTS0029717	NDC80	43563	FALSE
RTS0029718	WFDC2	43564	FALSE
RTS0029719	LUC7L3	43565	FALSE
RTS0029721	PRMT5	43566	FALSE
RTS0029722	CD2BP2	43567	FALSE
RTS0029723	ACAA2	43568	FALSE
RTS0029724	PRAME	43569	FALSE
RTS0029725	ECI2	43570	FALSE
RTS0029727	HLA-DMA	43571	FALSE
RTS0029728	KRT1	43572	FALSE
RTS0029729	MAN2A2	43573	FALSE
RTS0029730	DAGLA	43574	FALSE
RTS0029731	TMEM50B	43575	FALSE
RTS0029732	CAPZA1	43576	FALSE
RTS0029733	CAPZA2	43577	FALSE
RTS0029734	CD7	43578	FALSE
RTS0029735	MS4A3	43579	FALSE
RTS0029736	CSF2RA	43580	FALSE
RTS0029737	DYNC1LI2	43581	FALSE
RTS0029738	SFN	43582	FALSE
RTS0029739	GPR19	43583	FALSE
RTS0029740	GZMA	43584	FALSE
RTS0029741	DNAJB1	43585	FALSE
RTS0029742	IRF6	43586	FALSE
RTS0029743	LASP1	43587	FALSE
RTS0029744	LGALS4	43588	FALSE
RTS0029745	PRICKLE3	43589	FALSE
RTS0029746	NCK1	43590	FALSE
RTS0029747	NEDD4	43591	FALSE
RTS0029748	NEDD8	43592	FALSE
RTS0029749	NELL1	43593	FALSE
RTS0029751	NELL2	43594	FALSE
RTS0029752	NEUROD2	43595	FALSE
RTS0029753	NEUROG1	43596	FALSE
RTS0029754	NFE2L2	43597	FALSE
RTS0029755	NFRKB	43598	FALSE
RTS0029757	NKX6-1	43599	FALSE
RTS0029758	NNMT	43600	FALSE
RTS0029759	NPPA	43601	FALSE
RTS0029760	NPY5R	43602	FALSE
RTS0029761	NRAP	43603	FALSE
RTS0029763	NRL	43604	FALSE
RTS0029764	NSF	43605	FALSE
RTS0029765	NTF4	43606	FALSE
RTS0029766	NTN3	43607	FALSE
RTS0029767	DDR2	43608	FALSE
RTS0029768	NTS	43609	FALSE
RTS0029769	NUCB1	43610	FALSE
RTS0029770	NUMA1	43611	FALSE
RTS0029771	NR4A2	43612	FALSE
RTS0029772	OAS3	43613	FALSE
RTS0029773	OMP	43614	FALSE
RTS0029774	ORC2	43615	FALSE
RTS0029776	PAX1	43616	FALSE
RTS0029777	PAX4	43617	FALSE
RTS0029778	PAX9	43618	FALSE
RTS0029779	PBX3	43619	FALSE
RTS0029781	PCM1	43620	FALSE
RTS0029782	PCP4	43621	FALSE
RTS0029783	PCSK5	43622	FALSE
RTS0029784	CDK16	43623	FALSE
RTS0029785	PDE4A	43624	FALSE
RTS0029786	PDE4D	43625	FALSE
RTS0029787	PDE6C	43626	FALSE
RTS0029788	PDE6H	43627	FALSE
RTS0029789	PDGFRA	43628	FALSE
RTS0029790	PDGFRL	43629	FALSE
RTS0029792	PEG3	43630	FALSE
RTS0029793	PENK	43631	FALSE
RTS0029795	SERPINA4	43632	FALSE
RTS0029797	SERPINI2	43633	FALSE
RTS0029798	PIK3CA	43634	FALSE
RTS0029799	PIK3CB	43635	FALSE
RTS0029800	PIN1	43636	FALSE
RTS0029802	PITPNA	43637	FALSE
RTS0029803	PLCD1	43638	FALSE
RTS0029804	PLCL1	43639	FALSE
RTS0029805	PLTP	43640	FALSE
RTS0029806	PNLIPRP1	43641	FALSE
RTS0029807	POLD2	43642	FALSE
RTS0029808	POLE	43643	FALSE
RTS0029809	POLR2I	43644	FALSE
RTS0029810	POU2AF1	43645	FALSE
RTS0029811	POU3F3	43646	FALSE
RTS0029812	POU4F1	43647	FALSE
RTS0029813	PPARD	43648	FALSE
RTS0029814	PPEF2	43649	FALSE
RTS0029815	PPEF1	43650	FALSE
RTS0029816	PPP1R2	43651	FALSE
RTS0029817	PPP1R3D	43652	FALSE
RTS0029818	PPP2R5B	43653	FALSE
RTS0029819	PPP2R5D	43654	FALSE
RTS0029820	PPP2R5E	43655	FALSE
RTS0029821	PRB2	43656	FALSE
RTS0029822	PRB3	43657	FALSE
RTS0029823	PRKAA1	43658	FALSE
RTS0029824	PRKAA2	43659	FALSE
RTS0029825	PRKAB1	43660	FALSE
RTS0029826	PRKCD	43661	FALSE
RTS0029827	PRKCH	43662	FALSE
RTS0029828	PKN2	43663	FALSE
RTS0029829	PRKCQ	43664	FALSE
RTS0029830	PRKG1	43665	FALSE
RTS0029831	DNAJC3	43666	FALSE
RTS0029832	PROP1	43667	FALSE
RTS0029833	PRPH	43668	FALSE
RTS0029834	PSME1	43669	FALSE
RTS0029835	RAD21	43670	FALSE
RTS0029836	DPF2	43671	FALSE
RTS0029837	RP1	43672	FALSE
RTS0029838	RRAS	43673	FALSE
RTS0029839	S100A1	43674	FALSE
RTS0029840	S100B	43675	FALSE
RTS0029841	CCL7	43676	FALSE
RTS0029842	CCL19	43677	FALSE
RTS0029843	SRSF6	43678	FALSE
RTS0029844	ITSN2	43679	FALSE
RTS0029845	ST3GAL4	43680	FALSE
RTS0029846	SSR4	43681	FALSE
RTS0029847	STK3	43682	FALSE
RTS0029848	TACC1	43683	FALSE
RTS0029849	TAF10	43684	FALSE
RTS0029850	TESK1	43685	FALSE
RTS0029851	TFDP2	43686	FALSE
RTS0029852	THY1	43687	FALSE
RTS0029853	TLN1	43688	FALSE
RTS0029854	TNFAIP3	43689	FALSE
RTS0029855	TNFAIP2	43690	FALSE
RTS0029856	TSG101	43691	FALSE
RTS0029857	TYRO3	43692	FALSE
RTS0029859	VRK2	43693	FALSE
RTS0029860	XRCC1	43694	FALSE
RTS0029861	ZNF230	43695	FALSE
RTS0029862	MAP3K12	43696	FALSE
RTS0029863	MOGS	43697	FALSE
RTS0029864	AIMP2	43698	FALSE
RTS0029865	ANP32A	43699	FALSE
RTS0029866	SMC1A	43700	FALSE
RTS0029867	SRPX	43701	FALSE
RTS0029869	NPEPPS	43702	FALSE
RTS0029870	NCOR1	43703	FALSE
RTS0029871	NCOR2	43704	FALSE
RTS0029872	CNKSR1	43705	FALSE
RTS0029873	PCGF3	43706	FALSE
RTS0029875	CDIPT	43707	FALSE
RTS0029876	PGRMC2	43708	FALSE
RTS0029877	ARIH2	43709	FALSE
RTS0029878	TUBGCP3	43710	FALSE
RTS0029879	CFDP1	43711	FALSE
RTS0029880	RAN	43712	FALSE
RTS0029882	RBM14	43713	FALSE
RTS0029883	FBLN5	43714	FALSE
RTS0029884	LYPLA1	43715	FALSE
RTS0029885	EMG1	43716	FALSE
RTS0029886	IFI30	43717	FALSE
RTS0029888	OLFM1	43718	FALSE
RTS0029889	TIMM17A	43719	FALSE
RTS0029890	ZER1	43720	FALSE
RTS0029891	LRRN2	43721	FALSE
RTS0029892	HMG20B	43722	FALSE
RTS0029893	TACC3	43723	FALSE
RTS0029894	MERTK	43724	FALSE
RTS0029895	SLC30A9	43725	FALSE
RTS0029896	PIBF1	43726	FALSE
RTS0029898	COG5	43727	FALSE
RTS0029899	ZNHIT1	43728	FALSE
RTS0029900	FST	43729	FALSE
RTS0029901	TIMM44	43730	FALSE
RTS0029902	HMGN4	43731	FALSE
RTS0029903	TRIM38	43732	FALSE
RTS0029904	ATP5PD	43733	FALSE
RTS0029905	UBE2E3	43734	FALSE
RTS0029906	SLC25A17	43735	FALSE
RTS0029907	EIF3M	43736	FALSE
RTS0029908	HOXB13	43737	FALSE
RTS0029909	NXF1	43738	FALSE
RTS0029910	SEC23A	43739	FALSE
RTS0029911	C1orf61	43740	FALSE
RTS0029912	CAP2	43741	FALSE
RTS0029913	CAP1	43742	FALSE
RTS0029914	CREB3	43743	FALSE
RTS0029915	LRRC41	43744	FALSE
RTS0029917	VAT1	43745	FALSE
RTS0029919	ENOX2	43746	FALSE
RTS0029920	UNC13B	43747	FALSE
RTS0029921	SEMA3C	43748	FALSE
RTS0029922	APPBP2	43749	FALSE
RTS0029923	CIB2	43750	FALSE
RTS0029924	CHERP	43751	FALSE
RTS0029925	HYOU1	43752	FALSE
RTS0029926	IPO8	43753	FALSE
RTS0029927	IPO7	43754	FALSE
RTS0029929	ZNRD2	43755	FALSE
RTS0029930	RNASEH2A	43756	FALSE
RTS0029932	BATF	43757	FALSE
RTS0029933	DCTN2	43758	FALSE
RTS0029935	LAMTOR5	43759	FALSE
RTS0029936	PROCR	43760	FALSE
RTS0029937	PRDX4	43761	FALSE
RTS0029938	ARL6IP5	43762	FALSE
RTS0029940	ARPC1A	43763	FALSE
RTS0029941	SPTLC1	43764	FALSE
RTS0029942	IFI44	43765	FALSE
RTS0029943	OLFM4	43766	FALSE
RTS0029944	CXCL13	43767	FALSE
RTS0029945	ARFGEF2	43768	FALSE
RTS0029946	ARFGEF1	43769	FALSE
RTS0029947	AKAP3	43770	FALSE
RTS0029948	RABAC1	43771	FALSE
RTS0029949	SLC34A2	43772	FALSE
RTS0029950	SLU7	43773	FALSE
RTS0029951	DPYSL4	43774	FALSE
RTS0029952	SIVA1	43775	FALSE
RTS0029954	CCT4	43776	FALSE
RTS0029956	NPC2	43777	FALSE
RTS0029957	IFITM2	43778	FALSE
RTS0029958	PARP4	43779	FALSE
RTS0029959	COLEC10	43780	FALSE
RTS0029960	MAB21L2	43781	FALSE
RTS0029961	TXNRD2	43782	FALSE
RTS0029962	MTHFS	43783	FALSE
RTS0029963	DRAP1	43784	FALSE
RTS0029964	PRPF8	43785	FALSE
RTS0029965	SLCO1B1	43786	FALSE
RTS0029966	CDC42EP3	43787	FALSE
RTS0029967	PAIP1	43788	FALSE
RTS0029968	PAICS	43789	FALSE
RTS0029969	TBL3	43790	FALSE
RTS0029970	MXD4	43791	FALSE
RTS0029971	P3H4	43792	FALSE
RTS0029972	ST6GALNAC2	43793	FALSE
RTS0029976	RBCK1	43794	FALSE
RTS0029977	STAMBP	43795	FALSE
RTS0029978	ARID3B	43796	FALSE
RTS0029979	POLR3F	43797	FALSE
RTS0029980	POLR3G	43798	FALSE
RTS0029981	IVNS1ABP	43799	FALSE
RTS0029982	MYL12A	43800	FALSE
RTS0029985	PDPN	43801	FALSE
RTS0029986	ATP5MG	43802	FALSE
RTS0029987	GAS2L1	43803	FALSE
RTS0029988	RGS14	43804	FALSE
RTS0029989	DYRK1B	43805	FALSE
RTS0029990	FBLN1	43806	FALSE
RTS0029991	NOVA1	43807	FALSE
RTS0029992	ALX3	43808	FALSE
RTS0029994	ERF	43809	FALSE
RTS0029995	EVI2B	43810	FALSE
RTS0029996	GNAI3	43811	FALSE
RTS0029998	LGALS2	43812	FALSE
RTS0029999	LGALS8	43813	FALSE
RTS0030000	MCAM	43814	FALSE
RTS0030001	POLH	43815	FALSE
RTS0030002	PSMC4	43816	FALSE
RTS0030005	RASA2	43817	FALSE
RTS0030006	REG1B	43818	FALSE
RTS0030007	RELB	43819	FALSE
RTS0030008	TRIM27	43820	FALSE
RTS0030009	SAA4	43821	FALSE
RTS0030011	SCN10A	43822	FALSE
RTS0030012	SLC2A1	43823	FALSE
RTS0030013	SLC16A2	43824	FALSE
RTS0030014	DYNLT1	43825	FALSE
RTS0030015	DYNLT3	43826	FALSE
RTS0030016	TFE3	43827	FALSE
RTS0030017	WNT6	43828	FALSE
RTS0030018	ZNF217	43829	FALSE
RTS0030019	SLBP	43830	FALSE
RTS0030020	TFPI2	43831	FALSE
RTS0030021	GLRA3	43832	FALSE
RTS0030022	YEATS4	43833	FALSE
RTS0030023	IFT88	43834	FALSE
RTS0030024	ELL	43835	FALSE
RTS0030026	CLCA2	43836	FALSE
RTS0030027	USP3	43837	FALSE
RTS0030028	CACNG3	43838	FALSE
RTS0030029	NCOA2	43839	FALSE
RTS0030030	EXOC5	43840	FALSE
RTS0030031	NPRL2	43841	FALSE
RTS0030032	IGF2BP1	43842	FALSE
RTS0030033	IGF2BP3	43843	FALSE
RTS0030034	CAMKK2	43844	FALSE
RTS0030035	SCGB1D2	43845	FALSE
RTS0030036	SCGB1D1	43846	FALSE
RTS0030037	MTX2	43847	FALSE
RTS0030038	YKT6	43848	FALSE
RTS0030039	PMVK	43849	FALSE
RTS0030040	KHDRBS3	43850	FALSE
RTS0030041	KHDRBS1	43851	FALSE
RTS0030042	CELF1	43852	FALSE
RTS0030043	LBX1	43853	FALSE
RTS0030044	KLF1	43854	FALSE
RTS0030045	CXCR6	43855	FALSE
RTS0030046	CD226	43856	FALSE
RTS0030047	FARS2	43857	FALSE
RTS0030048	CGRRF1	43858	FALSE
RTS0030049	RRAGA	43859	FALSE
RTS0030050	DCTN6	43860	FALSE
RTS0030051	GNA13	43861	FALSE
RTS0030052	CSPG5	43862	FALSE
RTS0030053	B3GNT2	43863	FALSE
RTS0030054	GNB5	43864	FALSE
RTS0030055	EBP	43865	FALSE
RTS0030056	CLDN16	43866	FALSE
RTS0030057	FUT9	43867	FALSE
RTS0030058	GMEB1	43868	FALSE
RTS0030059	RRH	43869	FALSE
RTS0030060	CCT6B	43870	FALSE
RTS0030061	CCT8	43871	FALSE
RTS0030062	CNPY3	43872	FALSE
RTS0030063	CORIN	43873	FALSE
RTS0030064	FAM189B	43874	FALSE
RTS0030065	POLD3	43875	FALSE
RTS0030066	TBR1	43876	FALSE
RTS0030067	AP4B1	43877	FALSE
RTS0030068	HSPA8	43878	FALSE
RTS0030069	SLC12A7	43879	FALSE
RTS0030070	NUDC	43880	FALSE
RTS0030071	TCFL5	43881	FALSE
RTS0030072	RBBP9	43882	FALSE
RTS0030074	PHTF1	43883	FALSE
RTS0030075	MAP3K2	43884	FALSE
RTS0030076	KIF1C	43885	FALSE
RTS0030077	GRAP	43886	FALSE
RTS0030078	CAPN9	43887	FALSE
RTS0030079	NES	43888	FALSE
RTS0030080	KDM5B	43889	FALSE
RTS0030081	HBS1L	43890	FALSE
RTS0030082	AHCYL1	43891	FALSE
RTS0030083	PLK2	43892	FALSE
RTS0030084	PHGDH	43893	FALSE
RTS0030085	ZBTB6	43894	FALSE
RTS0030086	POP4	43895	FALSE
RTS0030087	ARPP19	43896	FALSE
RTS0030088	ZNF234	43897	FALSE
RTS0030089	IQGAP2	43898	FALSE
RTS0030090	VAMP5	43899	FALSE
RTS0030092	MTHFD2	43900	FALSE
RTS0030093	OR5I1	43901	FALSE
RTS0030094	RPP40	43902	FALSE
RTS0030095	CYSLTR1	43903	FALSE
RTS0030096	SEPTIN9	43904	FALSE
RTS0030097	SDCCAG8	43905	FALSE
RTS0030098	HSPH1	43906	FALSE
RTS0030101	NOXA1	43907	FALSE
RTS0030102	WNK2	43908	FALSE
RTS0030103	CPLX2	43909	FALSE
RTS0030104	CPLX1	43910	FALSE
RTS0030105	SPINT3	43911	FALSE
RTS0030106	FRS3	43912	FALSE
RTS0030107	FRS2	43913	FALSE
RTS0030108	NEU3	43914	FALSE
RTS0030109	FTCD	43915	FALSE
RTS0030110	PPP1R17	43916	FALSE
RTS0030111	TUBGCP2	43917	FALSE
RTS0030112	CLPX	43918	FALSE
RTS0030113	SRCAP	43919	FALSE
RTS0030114	PPP1R13L	43920	FALSE
RTS0030115	CCL27	43921	FALSE
RTS0030116	HPSE	43922	FALSE
RTS0030117	RUVBL2	43923	FALSE
RTS0030118	PGRMC1	43924	FALSE
RTS0030119	CYP46A1	43925	FALSE
RTS0030120	TPBG	43926	FALSE
RTS0030121	SLC1A7	43927	FALSE
RTS0030122	SLC22A7	43928	FALSE
RTS0030123	TSPAN9	43929	FALSE
RTS0030124	USP20	43930	FALSE
RTS0030125	USP19	43931	FALSE
RTS0030126	FGL2	43932	FALSE
RTS0030127	EDDM3A	43933	FALSE
RTS0030128	SMR3B	43934	FALSE
RTS0030129	ACTL7B	43935	FALSE
RTS0030130	ACTL7A	43936	FALSE
RTS0030132	MMP24	43937	FALSE
RTS0030133	LYVE1	43938	FALSE
RTS0030134	CPSF4	43939	FALSE
RTS0030136	BLCAP	43940	FALSE
RTS0030137	MAN1A2	43941	FALSE
RTS0030138	TXNL4A	43942	FALSE
RTS0030139	PNPLA6	43943	FALSE
RTS0030140	NUDT3	43944	FALSE
RTS0030141	GADD45G	43945	FALSE
RTS0030142	GLO1	43946	FALSE
RTS0030143	COPS8	43947	FALSE
RTS0030144	SUB1	43948	FALSE
RTS0030146	DBF4	43949	FALSE
RTS0030147	SPIN1	43950	FALSE
RTS0030148	PLAGL1	43951	FALSE
RTS0030149	LRBA	43952	FALSE
RTS0030150	CDH10	43953	FALSE
RTS0030152	FKTN	43954	FALSE
RTS0030154	CENPI	43955	FALSE
RTS0030155	HIVEP2	43956	FALSE
RTS0030156	HOXA2	43957	FALSE
RTS0030157	DNAJB2	43958	FALSE
RTS0030158	AKAP13	43959	FALSE
RTS0030159	MCM5	43960	FALSE
RTS0030160	PPP1R1A	43961	FALSE
RTS0030161	PSKH1	43962	FALSE
RTS0030162	RBM3	43963	FALSE
RTS0030163	RBP4	43964	FALSE
RTS0030164	SIPA1	43965	FALSE
RTS0030165	SNTB2	43966	FALSE
RTS0030166	SURF6	43967	FALSE
RTS0030167	TALDO1	43968	FALSE
RTS0030168	TCEA1	43969	FALSE
RTS0030169	TNNT3	43970	FALSE
RTS0030170	UGP2	43971	FALSE
RTS0030171	UPK2	43972	FALSE
RTS0030172	YWHAE	43973	FALSE
RTS0030173	LAPTM5	43974	FALSE
RTS0030176	TUSC3	43975	FALSE
RTS0030177	LZTR1	43976	FALSE
RTS0030178	BRAP	43977	FALSE
RTS0030180	MARCO	43978	FALSE
RTS0030181	KRT38	43979	FALSE
RTS0030182	SYNGAP1	43980	FALSE
RTS0030183	DDX18	43981	FALSE
RTS0030184	INMT	43982	FALSE
RTS0030185	QKI	43983	FALSE
RTS0030186	ZBTB33	43984	FALSE
RTS0030187	TRIM10	43985	FALSE
RTS0030188	CDC42EP2	43986	FALSE
RTS0030189	ZFPL1	43987	FALSE
RTS0030190	GJB6	43988	FALSE
RTS0030191	WDR3	43989	FALSE
RTS0030192	MALT1	43990	FALSE
RTS0030193	UTS2	43991	FALSE
RTS0030194	RALBP1	43992	FALSE
RTS0030195	APOBEC2	43993	FALSE
RTS0030196	MORF4L1	43994	FALSE
RTS0030198	EHD1	43995	FALSE
RTS0030199	AFG3L2	43996	FALSE
RTS0030200	UGT2A1	43997	FALSE
RTS0030201	PRSS21	43998	FALSE
RTS0030202	MSL3	43999	FALSE
RTS0030203	KDELR1	44000	FALSE
RTS0030205	HNRNPA0	44001	FALSE
RTS0030206	BTG3	44002	FALSE
RTS0030207	CBX1	44003	FALSE
RTS0030208	SEC61B	44004	FALSE
RTS0030209	TOMM34	44005	FALSE
RTS0030210	PDIA5	44006	FALSE
RTS0030211	SERINC3	44007	FALSE
RTS0030213	TMED2	44008	FALSE
RTS0030214	LMAN2	44009	FALSE
RTS0030215	MLLT11	44010	FALSE
RTS0030216	STIP1	44011	FALSE
RTS0030217	IFI44L	44012	FALSE
RTS0030218	ACOT2	44013	FALSE
RTS0030219	RAB40B	44014	FALSE
RTS0030221	EBNA1BP2	44015	FALSE
RTS0030222	CKAP4	44016	FALSE
RTS0030223	YWHAQ	44017	FALSE
RTS0030224	TMED10	44018	FALSE
RTS0030225	ASCC3	44019	FALSE
RTS0030226	ADIRF	44020	FALSE
RTS0030228	CLP1	44021	FALSE
RTS0030229	COPS6	44022	FALSE
RTS0030230	RAB32	44023	FALSE
RTS0030231	CCNI	44024	FALSE
RTS0030232	GCN1	44025	FALSE
RTS0030233	COPS5	44026	FALSE
RTS0030234	METAP2	44027	FALSE
RTS0030235	IMMT	44028	FALSE
RTS0030236	SLC38A3	44029	FALSE
RTS0030237	SF3B2	44030	FALSE
RTS0030238	SDS	44031	FALSE
RTS0030239	ILVBL	44032	FALSE
RTS0030240	KIF2C	44033	FALSE
RTS0030241	SPINK5	44034	FALSE
RTS0030243	PDIA2	44035	FALSE
RTS0030244	GLIPR1	44036	FALSE
RTS0030245	KLK11	44037	FALSE
RTS0030246	KDELR2	44038	FALSE
RTS0030247	KDELR3	44039	FALSE
RTS0030248	SNRNP27	44040	FALSE
RTS0030249	TMED1	44041	FALSE
RTS0030250	LILRB3	44042	FALSE
RTS0030252	LILRA2	44043	FALSE
RTS0030253	RAB31	44044	FALSE
RTS0030254	ADAP1	44045	FALSE
RTS0030255	DSTN	44046	FALSE
RTS0030256	RIPK3	44047	FALSE
RTS0030257	GTF2A1L	44048	FALSE
RTS0030258	PIM2	44049	FALSE
RTS0030259	B4GAT1	44050	FALSE
RTS0030260	GMPR	44051	FALSE
RTS0030261	ZFHX3	44052	FALSE
RTS0030263	CALM1	44053	FALSE
RTS0030264	CEACAM7	44054	FALSE
RTS0030265	CRYGD	44055	FALSE
RTS0030266	EIF2D	44056	FALSE
RTS0030267	FMO3	44057	FALSE
RTS0030268	HOXA7	44058	FALSE
RTS0030269	HOXC9	44059	FALSE
RTS0030270	HOXD3	44060	FALSE
RTS0030271	IFNA13	44061	FALSE
RTS0030272	MYO9A	44062	FALSE
RTS0030273	PPA2	44063	FALSE
RTS0030274	PRKDC	44064	FALSE
RTS0030275	PYCR1	6750	FALSE
RTS0030276	RASGRF2	44065	FALSE
RTS0030277	RIT1	44066	FALSE
RTS0030279	RORB	44067	FALSE
RTS0030280	RP2	44068	FALSE
RTS0030281	RXRG	44069	FALSE
RTS0030283	SCN1A	44070	FALSE
RTS0030284	SCN3A	44071	FALSE
RTS0030285	SDF2	44072	FALSE
RTS0030286	SRSF1	44073	FALSE
RTS0030287	ST3GAL2	44074	FALSE
RTS0030288	SKIV2L	44075	FALSE
RTS0030291	SUMO3	44076	FALSE
RTS0030292	SUMO2	44077	FALSE
RTS0030294	SOS2	44078	FALSE
RTS0030296	SOX15	44079	FALSE
RTS0030297	SOX12	44080	FALSE
RTS0030298	SPP2	44081	FALSE
RTS0030299	SPTBN2	44082	FALSE
RTS0030300	SRP72	44083	FALSE
RTS0030301	HSPA13	44084	FALSE
RTS0030302	SYN1	44085	FALSE
RTS0030303	TAF5	44086	FALSE
RTS0030304	UPK1B	44087	FALSE
RTS0030305	UPK3A	44088	FALSE
RTS0030306	ZNF33A	44089	FALSE
RTS0030307	ZNF12	44090	FALSE
RTS0030308	ZNF17	44091	FALSE
RTS0030309	ZNF19	44092	FALSE
RTS0030310	ZNF22	44093	FALSE
RTS0030311	ZNF24	44094	FALSE
RTS0030314	RNF113A	44095	FALSE
RTS0030315	MTERF1	44096	FALSE
RTS0030316	ALX1	44097	FALSE
RTS0030317	MMP23B	44098	FALSE
RTS0030318	NPIPA1	44099	FALSE
RTS0030319	MAGED1	44100	FALSE
RTS0030320	ADAMTS1	44101	FALSE
RTS0030321	WASF2	44102	FALSE
RTS0030322	LRRC23	44103	FALSE
RTS0030323	NPM3	44104	FALSE
RTS0030324	SLC19A2	44105	FALSE
RTS0030325	SCGN	44106	FALSE
RTS0030326	UPK1A	44107	FALSE
RTS0030327	SLC35D2	44108	FALSE
RTS0030329	TLE4	44109	FALSE
RTS0030330	NUDT21	44110	FALSE
RTS0030331	CPSF6	44111	FALSE
RTS0030332	RTN4	44112	FALSE
RTS0030334	ABHD2	44113	FALSE
RTS0030335	WWP1	44114	FALSE
RTS0030336	CNMD	44115	FALSE
RTS0030337	SOX30	44116	FALSE
RTS0030338	CNTRL	44117	FALSE
RTS0030339	DEPP1	44118	FALSE
RTS0030340	RAPGEF4	44119	FALSE
RTS0030341	TMEM115	44120	FALSE
RTS0030343	TOPBP1	44121	FALSE
RTS0030345	STMN2	44122	FALSE
RTS0030346	TPPP	44123	FALSE
RTS0030347	HSF2BP	44124	FALSE
RTS0030348	RER1	44125	FALSE
RTS0030349	DNAJB4	44126	FALSE
RTS0030350	KERA	44127	FALSE
RTS0030351	ESM1	44128	FALSE
RTS0030352	ADAMTS8	44129	FALSE
RTS0030353	ADAMTS5	44130	FALSE
RTS0030354	PTPN21	44131	FALSE
RTS0030355	HNRNPUL1	44132	FALSE
RTS0030356	ATE1	44133	FALSE
RTS0030357	RPP14	44134	FALSE
RTS0030358	KRR1	44135	FALSE
RTS0030359	PTPRT	44136	FALSE
RTS0030360	FAF1	44137	FALSE
RTS0030361	NOX1	44138	FALSE
RTS0030362	CD160	44139	FALSE
RTS0030363	KIF3A	44140	FALSE
RTS0030364	POLR3A	44141	FALSE
RTS0030365	ZWINT	44142	FALSE
RTS0030366	CAPN11	44143	FALSE
RTS0030367	KPTN	44144	FALSE
RTS0030368	PWP1	44145	FALSE
RTS0030369	CDC37	44146	FALSE
RTS0030370	PKIG	44147	FALSE
RTS0030371	KAT7	44148	FALSE
RTS0030372	DMC1	44149	FALSE
RTS0030373	PLAAT3	44150	FALSE
RTS0030374	BVES	44151	FALSE
RTS0030375	WDR45	44152	FALSE
RTS0030376	FICD	44153	FALSE
RTS0030377	PTP4A3	44154	FALSE
RTS0030378	LSM6	44155	FALSE
RTS0030379	NUDT6	44156	FALSE
RTS0030380	SOX21	44157	FALSE
RTS0030382	CLTB	44158	FALSE
RTS0030383	CLTCL1	44159	FALSE
RTS0030384	ATP5ME	44160	FALSE
RTS0030385	GUCA2B	44161	FALSE
RTS0030386	NDUFV1	44162	FALSE
RTS0030387	RPL10A	44163	FALSE
RTS0030388	SLC22A18AS	44164	FALSE
RTS0030389	UBL3	44165	FALSE
RTS0030390	SSR3	44166	FALSE
RTS0030392	TCF19	44167	FALSE
RTS0030393	TEP1	44168	FALSE
RTS0030394	TFDP1	44169	FALSE
RTS0030395	TCHH	44170	FALSE
RTS0030396	TMF1	44171	FALSE
RTS0030398	TRH	44172	FALSE
RTS0030399	TRIO	44173	FALSE
RTS0030400	NR1H2	44174	FALSE
RTS0030401	USF1	44175	FALSE
RTS0030402	USH2A	44176	FALSE
RTS0030403	UTRN	44177	FALSE
RTS0030404	UTY	44178	FALSE
RTS0030405	VCP	44179	FALSE
RTS0030406	VIL1	44180	FALSE
RTS0030407	VPREB1	44181	FALSE
RTS0030409	ZNF135	44182	FALSE
RTS0030410	ZNF79	44183	FALSE
RTS0030411	ZNF80	44184	FALSE
RTS0030412	ZNF81	44185	FALSE
RTS0030414	ZNF92	44186	FALSE
RTS0030417	VEZF1	44187	FALSE
RTS0030418	ZNF175	44188	FALSE
RTS0030419	RNF112	44189	FALSE
RTS0030420	ZNF184	44190	FALSE
RTS0030421	ZNF185	44191	FALSE
RTS0030422	ZNF195	44192	FALSE
RTS0030423	ZXDA	44193	FALSE
RTS0030424	ZXDB	44194	FALSE
RTS0030425	OR2H2	44195	FALSE
RTS0030426	LST1	44196	FALSE
RTS0030427	TFEB	44197	FALSE
RTS0030428	SLC14A2	44198	FALSE
RTS0030429	SF3A2	44199	FALSE
RTS0030430	PICALM	44200	FALSE
RTS0030431	ZMYM6	44201	FALSE
